,search_term,title,link
2342,rail_transport,WRITTEN QUESTION E-2195/00 by María Sornosa Martínez (PSE) to the Commission. Valencia-Tarragona rail link: failure to comply with Directive 85/337/EEC as regards the Benicàssim-Oropesa section.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E002195
2343,rail_transport,WRITTEN QUESTION E-2485/99 by Karin Riis-Jørgensen (ELDR) to the Commission. Aid in connection with the permanent link across the Øresund Strait.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002485
2344,rail_transport,WRITTEN QUESTION E-2650/99 by Roberta Angelilli (UEN) to the Commission. Noise pollution in via Peccioli/via Chiusi.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002650
2345,rail_transport,WRITTEN QUESTION E-2623/99 by Olivier Dupuis (TDI) to the Commission. The state of the development of the Lyon-Turin-Milan-Verona-Venice-Trieste.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002623
2346,rail_transport,WRITTEN QUESTION E-0843/00 by Chris Davies (ELDR) to the Commission. Human resources in the Commission's Transport Directorate-General.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000843
2347,rail_transport,WRITTEN QUESTION P-0877/00 by Karin Riis-Jørgensen (ELDR) to the Commission. Unlawful State subsidy to the DSB.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000877
2348,rail_transport,WRITTEN QUESTION E-1493/00 by Mauro Nobilia (UEN) to the Commission. Use of ESF for vocational retraining courses in Italy.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E001493
2349,rail_transport,WRITTEN QUESTION E-0178/00 by Erik Meijer (GUE/NGL) and Helmuth Markov (GUE/NGL) to the Commission. Discontinuing of train services between the Netherlands and Germany after upgrading of the Nieuweschans ‐ Weneer section of the TEN.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000178(01)
2350,rail_transport,WRITTEN QUESTION E-2555/99 by Christopher Huhne (ELDR) to the Commission. Rail travel standards.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002555
2351,rail_transport,WRITTEN QUESTION E-0525/00 by Bart Staes (Verts/ALE) to the Commission. Iron Rhine.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000525
2352,rail_transport,WRITTEN QUESTION E-0522/00 by Monica Frassoni (Verts/ALE) to the Commission. Procedure followed by Poste Italiane SpA for the award of contracts for mail delivery services.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000522
2353,rail_transport,WRITTEN QUESTION E-2814/99 by Theodorus Bouwman (Verts/ALE) and Alexander de Roo (Verts/ALE) to the Commission. Ijzeren Rijn line trains through the middle of Dutch nature conservancy areas?.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002814
2354,rail_transport,"WRITTEN QUESTION E-2381/99 by Bart Staes (Verts/ALE) to the Commission. Priority of international law over an EU directive, and compliance with provisions of treaties concerning the Iron Rhine.",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002381
2355,rail_transport,WRITTEN QUESTION E-2313/99 by Ari Vatanen (PPE-DE) to the Commission. Safety of rail traffic in the EU countries.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E002313
2356,rail_transport,WRITTEN QUESTION E-0178/00 by Erik Meijer (GUE/NGL) and Helmuth Markov (GUE/NGL) to the Commission. Discontinuing of train services between the Netherlands and Germany after upgrading of the Nieuweschans ‐ Weneer section of the TEN.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92000E000178
2357,rail_transport,WRITTEN QUESTION E-1429/99 by Dana Scallon (PPE-DE) to the Commission. Rail links in the island of Ireland.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E001429
2358,rail_transport,WRITTEN QUESTION E-1957/99 by Gerhard Hager (NI) to the Commission. Alitalia.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E001957
2359,rail_transport,This document does not exist in English.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/259/28(01)
2360,rail_transport,Commission notice on the issuing of licences to railway undertakings,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/252/07
2361,rail_transport,Commission notice on the issuing of licences to railway undertakings,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/252/09
2362,rail_transport,Commission notice on the issuing of licences to railway undertakings,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/252/08
2363,rail_transport,Case C-254/01: Action brought on 3 July 2001 by Commission of the European Communities against Republic of Finland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/245/20
2364,rail_transport,"The corrigendum does not concern the search language used.

Berichtigung der Richtlinie 2001/14/EG des Europäischen Parlaments und des Rates vom 26. Februar 2001 über die Zuweisung von Fahrwegkapazität der Eisenbahn, die Erhebung von Entgelten für die Nutzung von Eisenbahninfrastruktur und die Sicherheitsbescheinigung (ABl. L 75 vom 15.3.2001)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32001L0014R(01)
2365,rail_transport,Removal from the register of Case C-367/00,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/200/101
2366,rail_transport,Proposal for a Regulation of the European Parliament and of the Council on rail transport statistics (COM(2000) 798 final/2 — 2001/0048(COD)) (Text with EEA relevance),https://eur-lex.europa.eu/legal-content/AUTO/?uri=OJ:JOC_2001_180_E_0094_01
2367,rail_transport,Proposal for a Regulation of the European Parliament and of the Council on rail transport statistics,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52000PC0798R(01)
2368,rail_transport,Prior notification of a concentration (Case COMP/M.2409 — Rail Gourmet/Narvesen) — Candidate case for simplified procedure (Text with EEA relevance),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/122/04
2369,rail_transport,Case C-460/00: Action brought on 21 December 2000 by the Commission of the European Communities against the Hellenic Republic,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/045/27
2370,rail_transport,Case C-441/00: Action brought on 29 November 2000 by the Commission of the European Communities against the United Kingdom of Great Britain and Northern Ireland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/028/44
2371,rail_transport,Case C-410/00: Action brought on 9 November 2000 by the Commission of the European Communities against the Kingdom of Sweden,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:C2001/028/25
2372,rail_transport,WRITTEN QUESTION P-1875/99 by Alexander de Roo (Verts/ALE) to the Commission. Imminent infringement of the Habitat Directive.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E001875
2373,rail_transport,WRITTEN QUESTION No. 3205/98 by Anne McINTOSH to the Commission. European overnight railway services,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003205
2374,rail_transport,WRITTEN QUESTION No. 3012/98 by Doeke EISMA Discrimination against the blind,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003012
2375,rail_transport,WRITTEN QUESTION No. 163/99 by Mark WATTS Railway services in the United Kingdom,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000163
2376,rail_transport,WRITTEN QUESTION No. 614/99 by Patricia McKENNA European funding of Irish railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000614
2377,rail_transport,WRITTEN QUESTION No. 1418/99 by Roberta ANGELILLI Financing to the value of 5000 billion lire provided by the Italian state railway company to certain trade unions,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E001418
2378,rail_transport,WRITTEN QUESTION No. 4108/98 by Alexandros ALAVANOS Measures under the operational programme for railways in Greece,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E004108
2379,rail_transport,WRITTEN QUESTION No. 437/99 by Brigitte LANGENHAGEN Interpretation and implementation of Directive 92/42/EEC,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000437
2380,rail_transport,WRITTEN QUESTION No. 3847/98 by Manuel ESCOLÁ HERNANDO Inclusion of Zaragoza airport in the Madrid-Zaragoza high- speed rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003847
2381,rail_transport,WRITTEN QUESTION No. 1054/99 by Angela BILLINGHAM European travel pass for the elderly,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E001054
2382,rail_transport,WRITTEN QUESTION No. 455/99 by Carlo RIPA DI MEANA Lyon- Turin-Milan-Venice-Trieste high-speed rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000455
2383,rail_transport,WRITTEN QUESTION No. 3713/98 by Carlos CARNERO GONZÁLEZ Underground placement of the railway line running through Cadiz (Spain),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003713
2384,rail_transport,WRITTEN QUESTION No. 86/99 by Manuel ESCOLÁ HERNANDO Private sector funding for the Madrid-Saragossa-Barcelona stretch of the high-speed railway,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000086
2385,rail_transport,WRITTEN QUESTION No. 66/99 by Carlos ROBLES PIQUER The European railway corridors project,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91999E000066
2386,rail_transport,WRITTEN QUESTION No. 3848/98 by Manuel ESCOLÁ HERNANDO Extra stop on the Madrid-Zaragoza high-speed rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003848
2387,rail_transport,WRITTEN QUESTION No. 3843/98 by Konstantinos HATZIDAKIS to the Commission. Preferential treatment by the Greek Government of the Greek Railway Organisation and Post Office,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003843
2388,rail_transport,WRITTEN QUESTION No. 3031/98 by Odile LEPERRE-VERRIER to the Commission. Fares for large families,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E003031
2389,rail_transport,WRITTEN QUESTION No. 2997/98 by Franz LINSER to the Commission. Implementation of the Brenner base-level tunnel project,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002997
2390,rail_transport,WRITTEN QUESTION No. 2841/98 by Carlos CARNERO GONZÁLEZ to the Commission. Undertaking of July 1998 given by the Spanish Ministry for Development to the autonomous communities on the Madrid- Valladolid high-speed train route involving building a tunnel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002841
2391,rail_transport,WRITTEN QUESTION No. 2849/98 by Roberta ANGELILLI to the Commission. Noise pollution in Rome,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002849
2392,rail_transport,WRITTEN QUESTION No. 2098/98 by Friedhelm FRISCHENSCHLAGER to the Commission. Transport policy,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002098
2393,rail_transport,WRITTEN QUESTION No. 2546/98 by Hiltrud BREYER to the Commission. Shipments of nuclear waste,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002546
2394,rail_transport,"WRITTEN QUESTION No. 2103/98 by Giuseppe RAUTI to the Commission. Community aid requested for Pontebba, Udine",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002103
2395,rail_transport,WRITTEN QUESTION No. 2638/98 by Brigitte LANGENHAGEN to the Commission. Interpretation and application of Directive 92/ 43/EEC,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002638
2396,rail_transport,WRITTEN QUESTION No. 1476/98 by Alexandros ALAVANOS to the Commission. Destruction of national highway by landslide in Greece,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001476
2397,rail_transport,WRITTEN QUESTION No. 1875/98 by Alexandros ALAVANOS to the Commission. Commission responsibility for backwardness of Greek railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001875
2398,rail_transport,WRITTEN QUESTION No. 1963/98 by Joaquim MIRANDA to the Commission. Trans-European high-speed network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001963
2399,rail_transport,WRITTEN QUESTION No. 1997/98 by Mark WATTS to the Commission. Passenger listing,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001997
2400,rail_transport,WRITTEN QUESTION No. 1716/98 by Florus WIJSENBEEK to the Commission. Long distance rail links,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001716
2401,rail_transport,WRITTEN QUESTION No. 1631/98 by Amedeo AMADEO to the Commission. Annual Report of the Cohesion Fund (1996),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001631
2402,rail_transport,WRITTEN QUESTION No. 2059/98 by Felipe CAMISÓN ASENSIO to the Council. Madrid-Lisbon rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E002059
2403,rail_transport,WRITTEN QUESTION No. 1371/98 by Mihail PAPAYANNAKIS to the Commission. Restructuring of the Greek Railway Organization,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001371
2404,rail_transport,WRITTEN QUESTION No. 1668/98 by Ben FAYOT to the Commission. Safe transport of consignments of nuclear fuel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001668
2405,rail_transport,WRITTEN QUESTION No. 1959/98 by Jean-Yves LE GALLOU to the Council. Compliance with the subsidiarity principle,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001959
2406,rail_transport,WRITTEN QUESTION No. 1619/98 by Patricia McKENNA to the Commission. Disqualification from CSF funding,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001619
2407,rail_transport,WRITTEN QUESTION No. 1077/98 by Patricia McKENNA to the Commission. Carrying bicycles on trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001077
2408,rail_transport,WRITTEN QUESTION No. 967/98 by Nikitas KAKLAMANIS to the Commission. Transport of freight through Austria and transit permits,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000967
2409,rail_transport,WRITTEN QUESTION No. 1188/98 by Richard CORBETT to the Commission. North-West Regional Rail Study,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001188
2410,rail_transport,WRITTEN QUESTION No. 1047/98 by Josu IMAZ SAN MIGUEL to the Commission. Vignemale tunnel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001047
2411,rail_transport,"WRITTEN QUESTION No. 604/98 by Carlos CARNERO GONZÁLEZ , Laura GONZÁLEZ ÁLVAREZ , Pedro MARSET CAMPOS , Alonso PUERTA to the Commission. Madrid-Valladolid high-speed train project drawn up by the Spanish Ministry for Development and recently submitted for public consultation",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000604
2412,rail_transport,"WRITTEN QUESTION No. 985/98 by Ben FAYOT to the Commission. Railway connection between Brussels, Luxembourg and Strasbourg",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000985
2413,rail_transport,WRITTEN QUESTION No. 184/98 by Jonas SJÖSTEDT to the Commission. Carriage of lorries and trailers by rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000184
2414,rail_transport,"WRITTEN QUESTION No. 1244/98 by Eolo PARODI , Guido VICECONTE to the Council. High-speed and high-capacity railway lines in Italy",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E001244
2415,rail_transport,WRITTEN QUESTION No. 796/98 by Katerina DASKALAKI to the Commission. Threat to traditional train service on the Diakofto- Kalavrita rack railway in the Peloponnese,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000796
2416,rail_transport,WRITTEN QUESTION No. 233/98 by Clive NEEDLE to the Commission. Passenger safety in trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000233
2417,rail_transport,WRITTEN QUESTION No. 888/98 by Dietrich ELCHLEPP to the Commission. Trans-European networks - rail links between Germany and France in the southern part of the upper Rhine valley,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000888
2418,rail_transport,"WRITTEN QUESTION No. 630/98 by Johanna MAIJ-WEGGEN , Jan SONNEVELD to the Commission. Renovation of the railway line between Enschede (NL) and Gronau (D)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000630
2419,rail_transport,WRITTEN QUESTION No. 162/98 by Anita POLLACK to the Commission. Combined bicycle and rail travel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000162
2420,rail_transport,WRITTEN QUESTION No. 44/98 by Klaus REHDER to the Commission. Subsidies for Italian road haulage undertakings,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998E000044
2421,rail_transport,WRITTEN QUESTION No. 3982/97 by Kenneth COATES to the Commission. Passenger rail services between Britain and continental Europe,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003982
2422,rail_transport,WRITTEN QUESTION No. 4092/97 by Peter TRUSCOTT to the Commission. Funding for Hertfordshire in 1994-1997 for trans-European networks,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E004092
2423,rail_transport,WRITTEN QUESTION No. 3983/97 by Kenneth COATES to the Commission. Passenger rail services between Britain and continental Europe,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003983
2424,rail_transport,QUESTION No 106 (H-0697/98) by Nel van DIJK to the Commission. Cessation of the carriage of bicycles on international trains in France,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998H000697
2425,rail_transport,WRITTEN QUESTION No. 3604/97 by Franz LINSER to the Commission. Trans-European networks,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003604
2426,rail_transport,WRITTEN QUESTION No. 3507/97 by Rijk van DAM to the Commission. German canal levies,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003507
2427,rail_transport,WRITTEN QUESTION No. 3695/97 by Kirsi PIHA to the Commission. Utilization of PHARE appropriations for Hungary,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003695
2428,rail_transport,WRITTEN QUESTION No. 3113/97 by Roberta ANGELILLI to the Commission. Contract for providing canteen meals to railway workers in Le Marche and the district of Pescara,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003113
2429,rail_transport,WRITTEN QUESTION No. 3109/97 by Roberta ANGELILLI to the Commission. Roma-Pantona line at Tor Bella Monaca,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003109
2430,rail_transport,WRITTEN QUESTION No. 3042/97 by Amedeo AMADEO to the Commission. White Paper on railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003042
2431,rail_transport,QUESTION No 51 (H-0430/98) by Maj THEORIN to the Commission. Rail transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998H000430
2432,rail_transport,WRITTEN QUESTION No. 3000/97 by Roberta ANGELILLI to the Commission. Building of power lines for the Rome-Naples high-speed railway line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003000
2433,rail_transport,WRITTEN QUESTION No. 2949/97 by Florus WIJSENBEEK to the Commission. Rail infrastructure,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002949
2434,rail_transport,WRITTEN QUESTION No. 2809/97 by Mark WATTS to the Commission. Reduction of need to travel in Europe,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002809
2435,rail_transport,WRITTEN QUESTION No. 3043/97 by Amedeo AMADEO to the Commission. White Paper on railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003043
2436,rail_transport,WRITTEN QUESTION No. 3106/97 by Roberta ANGELILLI to the Commission. Rome-Naples high-speed railway line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003106
2437,rail_transport,WRITTEN QUESTION No. 3028/97 by Amedeo AMADEO to the Commission. Future Noise Policy (Green Paper),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003028
2438,rail_transport,WRITTEN QUESTION No. 2759/97 by Gerhard SCHMID to the Commission. Family rail passes for European railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002759
2439,rail_transport,WRITTEN QUESTION No. 2811/97 by Mark WATTS to the Commission. Reduction in the growth of road travel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002811
2440,rail_transport,WRITTEN QUESTION No. 3073/97 by Karin RIIS-JØRGENSEN to the Commission. The freight transit negotiations between the EU and Switzerland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E003073
2441,rail_transport,WRITTEN QUESTION No. 2812/97 by Mark WATTS to the Commission. Reduction in the growth of air travel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002812
2442,rail_transport,WRITTEN QUESTION No. 2950/97 by Florus WIJSENBEEK to the Commission. European Train Control System (ETCS),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002950
2443,rail_transport,WRITTEN QUESTION No. 2808/97 by Mark WATTS to the Commission. Reduction of need to travel in Europe,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002808
2444,rail_transport,WRITTEN QUESTION No. 2383/97 by Nikitas KAKLAMANIS to the Commission. Via Ignatia railway line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002383
2445,rail_transport,WRITTEN QUESTION No. 2810/97 by Mark WATTS to the Commission. Mobility and accessibility in transport policies,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002810
2446,rail_transport,"WRITTEN QUESTION No. 2837/97 by Eolo PARODI , Giancarlo LIGABUE to the Commission. Monitoring procedure for state aids",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002837
2447,rail_transport,WRITTEN QUESTION No. 2807/97 by Mark WATTS to the Commission. Rail freight,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002807
2448,rail_transport,WRITTEN QUESTION No. 2562/97 by Patricia McKENNA to the Commission. Discrimination against non-British residents by Eurostar,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002562
2449,rail_transport,WRITTEN QUESTION No. 2481/97 by Ludivina GARCÍA ARIAS to the Commission. Safety of stations and railway-crossings in built-up areas,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002481
2450,rail_transport,WRITTEN QUESTION No. 2493/97 by Marilena MARIN to the Commission. Trans-European networks: changes to the Milan- Venice priority project (high-speed link),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E002493
2451,rail_transport,QUESTION No 82 (H-0166/98) by John CUSHNAHAN to the Commission. Trans-European networks,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91998H000166
2452,rail_transport,WRITTEN QUESTION No. 1412/97 by Roberta ANGELILLI to the Commission. High-speed trains at Lunghezza,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001412
2453,rail_transport,WRITTEN QUESTION No. 1887/97 by Amedeo AMADEO to the Commission. Promotion of combined transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001887
2454,rail_transport,"WRITTEN QUESTION No. 1706/97 by Hiltrud BREYER to the Commission. Nuclear waste transport accident in Apach, Lorraine",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001706
2455,rail_transport,WRITTEN QUESTION No. 1561/97 by Ben FAYOT to the Commission. Safety of shipments of nuclear materials,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001561
2456,rail_transport,WRITTEN QUESTION No. 1495/97 by Antoine-François BERNARDINI to the Commission. Fares on the Thalys,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001495
2457,rail_transport,"WRITTEN QUESTION No. 541/97 by Ria OOMEN-RUIJTEN , Petrus CORNELISSEN to the Commission. Cross-border travel involving public transport by rail",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000541
2458,rail_transport,QUESTION No 75 (H-0902/97) by Marianne ERIKSSON to the Commission. Toxic contamination scandal in the tunnel under the Hallandsås (Sweden),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000902
2459,rail_transport,QUESTION No 42 (H-0927/97) by Jan ANDERSSON to the Commission. Development of rail traffic in central regions of the European Union,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000927
2460,rail_transport,QUESTION No 36 (H-0785/97) by Florus WIJSENBEEK to the Commission. Rail shuttle between the Netherlands and Poland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000785
2461,rail_transport,WRITTEN QUESTION No. 1386/97 by Mark WATTS to the Commission. Disabled access to Eurostar trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E001386
2462,rail_transport,QUESTION No 35 (H-0783/97) by Marianne ERIKSSON to the Commission. Tunnel through the Halland Ridge in Sweden,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000783
2463,rail_transport,QUESTION No 27 (H-0786/97) by Ivar VIRGIN to the Commission. Environmental assessment,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000786
2464,rail_transport,WRITTEN QUESTION No. 527/97 by Jup WEBER to the Commission. Derailment of a train transporting nuclear waste near the Luxembourg border,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000527
2465,rail_transport,WRITTEN QUESTION No. 578/97 by Hiltrud BREYER to the Council. Accident involving the transport of radioactive material in Apach (Lorraine),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000578
2466,rail_transport,WRITTEN QUESTION No. 668/97 by Nel van DIJK to the Commission. Schiphol considers dropping short-haul flights,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000668
2467,rail_transport,WRITTEN QUESTION No. 528/97 by Hiltrud BREYER to the Commission. Accident involving a train transporting radioactive material in Apach (Lorraine),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000528
2468,rail_transport,QUESTION No 79 (H-0671/97) by Konstantinos HATZIDAKIS to the Commission. Implementation of Greek Ministry of Transport programmes,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000671
2469,rail_transport,WRITTEN QUESTION No. 102/97 by Nikitas KAKLAMANIS to the Commission. Support for combined modes of transport in the EU,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000102
2470,rail_transport,WRITTEN QUESTION No. 181/97 by Spalato BELLERE' to the Commission. Derailment of a high-speed train on the Milan to Rome line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000181
2471,rail_transport,WRITTEN QUESTION No. 394/97 by Gianfranco DELL'ALBA to the Commission. Prato freight terminal,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000394
2472,rail_transport,QUESTION No 103 (H-0566/97) by Mary BANOTTI to the Commission. Discrimination on travelling with Eurostar,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000566
2473,rail_transport,"WRITTEN QUESTION No. 95/97 by Carlo RIPA DI MEANA , Gianni TAMINO to the Commission. Intermodal centre in Olbia (Sardinia)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997E000095
2474,rail_transport,QUESTION No 42 (H-0299/97) by Felipe CAMISÓN ASENSIO to the Commission. Suppport for renewable energy sources and the use thereof in rail transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91997H000299
2475,rail_transport,WRITTEN QUESTION No. 3756/96 by Graham WATSON to the Commission. The Ncala railway,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91996E003756
